Fecha,flow,Site,Device,Loading,Shipping,Payments,Review,Congrats
2020-02-27,direct,MLC,Android,46060,46121,33708,25028,22745
2020-02-27,direct,MLC,Desktop,20973,20853,17236,14493,14037
2020-02-27,direct,MLC,Mobile,16889,16693,12510,9361,8337
2020-02-27,direct,MLC,iOS,10535,10179,8193,6605,6106
2020-02-27,direct,MLU,Android,21835,21951,17511,13469,12610
2020-02-27,direct,MLU,Desktop,6012,5968,5090,4097,3983
2020-02-27,direct,MLU,Mobile,6772,6667,5428,4107,3849
2020-02-27,direct,MLU,iOS,6547,6434,5441,4260,4027
2020-02-28,cart,MLA,Android,269127,13219,9406,7020,6575
2020-02-28,cart,MLA,Desktop,112253,7624,6096,5392,5279
2020-02-28,cart,MLA,Mobile,69858,2678,1978,1501,1422
2020-02-28,cart,MLA,iOS,48326,2457,1868,1562,1458
2020-02-28,direct,MLA,Android,269127,257302,207167,140878,127344
2020-02-28,direct,MLA,Desktop,112253,104983,90273,71929,68598
2020-02-28,direct,MLA,Mobile,69858,65322,50855,33757,30340
2020-02-28,direct,MLA,iOS,48326,45333,38439,29885,27478
2020-02-28,direct,MLC,Android,42173,42213,31436,23748,21352
2020-02-28,direct,MLC,Desktop,18529,18462,15450,13210,12557
2020-02-28,direct,MLC,Mobile,16669,16554,12568,9537,8413
2020-02-28,direct,MLC,iOS,9548,9207,7354,5934,5394
2020-02-28,direct,MLU,Android,20964,21025,16653,12801,11795
2020-02-28,direct,MLU,Desktop,5441,5371,4664,3767,3605
2020-02-28,direct,MLU,Mobile,6352,6276,5090,3939,3698
2020-02-28,direct,MLU,iOS,6159,5976,5109,3983,3687
2020-02-29,cart,MLA,Android,220478,10803,7473,5520,5099
2020-02-29,cart,MLA,Desktop,56757,3733,2961,2606,2563
2020-02-29,cart,MLA,Mobile,59025,2111,1585,1112,1049
2020-02-29,cart,MLA,iOS,37380,1953,1512,1175,1112
2020-02-29,direct,MLA,Android,220478,210463,167241,108275,98667
2020-02-29,direct,MLA,Desktop,56757,52907,44670,33609,32664
2020-02-29,direct,MLA,Mobile,59025,55229,42586,27171,24791
2020-02-29,direct,MLA,iOS,37380,34732,28913,21376,19884
2020-02-29,direct,MLC,Android,37686,37771,28125,21001,19052
2020-02-29,direct,MLC,Desktop,10967,10897,9103,7736,7493
2020-02-29,direct,MLC,Mobile,15884,15834,11856,8855,7859
2020-02-29,direct,MLC,iOS,8324,8024,6358,5101,4745
2020-02-29,direct,MLU,Android,15535,15619,12012,8859,8265
2020-02-29,direct,MLU,Desktop,2601,2572,2093,1614,1564
2020-02-29,direct,MLU,Mobile,4800,4741,3786,2839,2677
2020-02-29,direct,MLU,iOS,4323,4193,3563,2713,2536
2020-03-01,cart,MLA,Android,216540,11244,7729,5515,5086
2020-03-01,cart,MLA,Desktop,52498,3807,3054,2615,2550
2020-03-01,cart,MLA,Mobile,59329,2163,1620,1171,1094
2020-03-01,cart,MLA,iOS,38077,2160,1598,1323,1233
2020-03-01,direct,MLA,Android,216540,206146,162277,102236,92710
2020-03-01,direct,MLA,Desktop,52498,48830,41243,30983,30236
2020-03-01,direct,MLA,Mobile,59329,55569,42229,25988,23671
2020-03-01,direct,MLA,iOS,38077,35344,29395,21794,20052
2020-03-01,direct,MLC,Android,42000,42000,30968,22928,20805
2020-03-01,direct,MLC,Desktop,11930,11856,9916,8439,8130
2020-03-01,direct,MLC,Mobile,17997,17898,13380,9925,8844
2020-03-01,direct,MLC,iOS,9756,9396,7586,6091,5555
2020-03-01,direct,MLU,Android,13494,13500,10338,7637,7077
2020-03-01,direct,MLU,Desktop,2251,2223,1860,1486,1432
2020-03-01,direct,MLU,Mobile,4063,3964,3206,2408,2238
2020-03-01,direct,MLU,iOS,3767,3675,3009,2190,2024
2020-03-02,cart,MLA,Android,334440,15568,11053,8533,7984
2020-03-02,cart,MLA,Desktop,138569,9113,7344,6532,6393
2020-03-02,cart,MLA,Mobile,81151,2831,2071,1548,1490
2020-03-02,cart,MLA,iOS,60370,2840,2185,1785,1692
2020-03-02,direct,MLA,Android,334440,320772,260559,173532,158805
2020-03-02,direct,MLA,Desktop,138569,129758,111447,87661,85602
2020-03-02,direct,MLA,Mobile,81151,76060,59805,39331,36226
2020-03-02,direct,MLA,iOS,60370,56905,48522,37614,35051
2020-03-02,direct,MLC,Android,54189,54241,42091,33233,30718
2020-03-02,direct,MLC,Desktop,29364,29219,24807,21608,21014
2020-03-02,direct,MLC,Mobile,21413,21244,16533,12809,11620
2020-03-02,direct,MLC,iOS,11974,11594,9554,7864,7319
2020-03-02,direct,MLU,Android,25132,25246,20380,16134,15254
2020-03-02,direct,MLU,Desktop,7282,7221,6232,5128,5021
2020-03-02,direct,MLU,Mobile,7366,7226,5901,4596,4294
2020-03-02,direct,MLU,iOS,7946,7809,6701,5277,4964
2020-03-03,cart,MLA,Android,320022,15235,10800,8389,7819
2020-03-03,cart,MLA,Desktop,136933,8956,7183,6345,6210
2020-03-03,cart,MLA,Mobile,82863,2854,2176,1623,1531
2020-03-03,cart,MLA,iOS,58341,2948,2237,1868,1744
2020-03-03,direct,MLA,Android,320022,306936,248772,168930,155025
2020-03-03,direct,MLA,Desktop,136933,128217,109756,86376,84479
2020-03-03,direct,MLA,Mobile,82863,77761,60609,39693,36464
2020-03-03,direct,MLA,iOS,58341,54743,46627,36037,33586
2020-03-03,direct,MLC,Android,54818,54944,42699,33932,31430
2020-03-03,direct,MLC,Desktop,31469,31278,26760,23234,22589
2020-03-03,direct,MLC,Mobile,23338,23210,17885,14061,12794
2020-03-03,direct,MLC,iOS,12651,12327,10383,8666,8037
2020-03-03,direct,MLU,Android,26044,26155,21048,16384,15395
2020-03-03,direct,MLU,Desktop,7119,7066,6140,5042,4895
2020-03-03,direct,MLU,Mobile,7744,7667,6216,4775,4515
2020-03-03,direct,MLU,iOS,7742,7597,6604,5145,4827
2020-03-04,cart,MLA,Android,312703,14592,10341,7916,7439
2020-03-04,cart,MLA,Desktop,133930,8737,6976,6181,6067
2020-03-04,cart,MLA,Mobile,78930,2820,2107,1560,1463
2020-03-04,cart,MLA,iOS,56439,2739,2102,1740,1618
2020-03-04,direct,MLA,Android,312703,300078,243304,163576,150031
2020-03-04,direct,MLA,Desktop,133930,125434,107535,84780,82760
2020-03-04,direct,MLA,Mobile,78930,74142,57972,38111,34954
2020-03-04,direct,MLA,iOS,56439,53116,45014,34905,32409
2020-03-04,direct,MLC,Android,54059,54111,41692,32569,30021
2020-03-04,direct,MLC,Desktop,28624,28398,23794,20636,20037
2020-03-04,direct,MLC,Mobile,20797,20615,16073,12635,11427
2020-03-04,direct,MLC,iOS,12167,11848,9765,7968,7401
2020-03-04,direct,MLU,Android,25695,25876,21029,16453,15458
2020-03-04,direct,MLU,Desktop,7524,7471,6522,5296,5124
2020-03-04,direct,MLU,Mobile,8003,7872,6386,5002,4704
2020-03-04,direct,MLU,iOS,7494,7358,6325,4998,4685
2020-03-05,cart,MLA,Android,304045,14320,10182,7790,7268
2020-03-05,cart,MLA,Desktop,125164,8182,6627,5812,5675
2020-03-05,cart,MLA,Mobile,76761,2664,1909,1441,1362
2020-03-05,cart,MLA,iOS,53168,2536,1899,1582,1483
2020-03-05,direct,MLA,Android,304045,291184,234318,159226,145926
2020-03-05,direct,MLA,Desktop,125164,116980,99549,78089,76276
2020-03-05,direct,MLA,Mobile,76761,71892,56044,36759,33795
2020-03-05,direct,MLA,iOS,53168,49941,42037,32594,30281
2020-03-05,direct,MLC,Android,47946,48141,36048,27524,25204
2020-03-05,direct,MLC,Desktop,24462,24284,20133,17134,16587
2020-03-05,direct,MLC,Mobile,17663,17433,13250,10177,9170
2020-03-05,direct,MLC,iOS,10763,10452,8458,6907,6347
2020-03-05,direct,MLU,Android,25452,25578,20758,16186,15267
2020-03-05,direct,MLU,Desktop,6942,6875,5877,4836,4678
2020-03-05,direct,MLU,Mobile,7667,7509,6159,4731,4443
2020-03-05,direct,MLU,iOS,7116,6990,6008,4722,4435
2020-03-06,cart,MLA,Android,277617,13181,9212,6958,6454
2020-03-06,cart,MLA,Desktop,113331,7263,5713,5027,4906
2020-03-06,cart,MLA,Mobile,72981,2502,1807,1378,1306
2020-03-06,cart,MLA,iOS,45729,2136,1614,1333,1263
2020-03-06,direct,MLA,Android,277617,266436,213454,145344,133513
2020-03-06,direct,MLA,Desktop,113331,105991,90106,70774,69046
2020-03-06,direct,MLA,Mobile,72981,68304,52918,34974,32063
2020-03-06,direct,MLA,iOS,45729,42777,35917,27788,25869
2020-03-06,direct,MLC,Android,42182,42199,31085,23587,21467
2020-03-06,direct,MLC,Desktop,20176,20044,16513,14076,13610
2020-03-06,direct,MLC,Mobile,16457,16296,12073,9096,8152
2020-03-06,direct,MLC,iOS,8736,8447,6661,5435,4928
2020-03-06,direct,MLU,Android,22728,22854,18543,14332,13524
2020-03-06,direct,MLU,Desktop,6182,6144,5264,4321,4214
2020-03-06,direct,MLU,Mobile,6946,6831,5594,4342,4111
2020-03-06,direct,MLU,iOS,6493,6396,5550,4428,4162
2020-03-07,cart,MLA,Android,225133,10180,7050,5182,4824
2020-03-07,cart,MLA,Desktop,56845,3675,2919,2502,2431
2020-03-07,cart,MLA,Mobile,62197,2122,1582,1155,1094
2020-03-07,cart,MLA,iOS,35542,1630,1260,1022,946
2020-03-07,direct,MLA,Android,225133,215953,170850,110458,100521
2020-03-07,direct,MLA,Desktop,56845,52974,44355,33526,32594
2020-03-07,direct,MLA,Mobile,62197,58271,44744,28312,25952
2020-03-07,direct,MLA,iOS,35542,33174,27327,20140,18538
2020-03-07,direct,MLC,Android,39025,39120,28680,20981,19087
2020-03-07,direct,MLC,Desktop,10524,10433,8638,7299,7026
2020-03-07,direct,MLC,Mobile,15908,15730,11581,8547,7536
2020-03-07,direct,MLC,iOS,8107,7755,6158,4869,4424
2020-03-07,direct,MLU,Android,16083,16144,12549,9370,8744
2020-03-07,direct,MLU,Desktop,2730,2696,2265,1757,1711
2020-03-07,direct,MLU,Mobile,5100,5033,4053,3026,2870
2020-03-07,direct,MLU,iOS,4273,4153,3523,2709,2505
2020-03-08,cart,MLA,Android,219457,10314,7153,5164,4811
2020-03-08,cart,MLA,Desktop,54392,3560,2831,2426,2374
2020-03-08,cart,MLA,Mobile,60530,2044,1481,1101,1038
2020-03-08,cart,MLA,iOS,37879,1823,1321,1090,1031
2020-03-08,direct,MLA,Android,219457,210135,165470,104299,94446
2020-03-08,direct,MLA,Desktop,54392,50830,42476,31755,30814
2020-03-08,direct,MLA,Mobile,60530,56854,43227,26429,24019
2020-03-08,direct,MLA,iOS,37879,35359,29116,21238,19355
2020-03-08,direct,MLC,Android,40680,40761,29963,22045,19937
2020-03-08,direct,MLC,Desktop,11192,11077,9235,7753,7506
2020-03-08,direct,MLC,Mobile,16335,16162,12102,8831,7937
2020-03-08,direct,MLC,iOS,9448,9057,7130,5561,5097
2020-03-08,direct,MLU,Android,14387,14429,10924,8187,7597
2020-03-08,direct,MLU,Desktop,2520,2488,2089,1587,1541
2020-03-08,direct,MLU,Mobile,4466,4363,3450,2606,2431
2020-03-08,direct,MLU,iOS,4044,3935,3269,2501,2276
2020-03-09,cart,MLA,Android,354704,16248,11611,8920,8328
2020-03-09,cart,MLA,Desktop,145144,9133,7461,6616,6462
2020-03-09,cart,MLA,Mobile,89425,3092,2268,1674,1566
2020-03-09,cart,MLA,iOS,61306,2831,2161,1764,1650
2020-03-09,direct,MLA,Android,354704,341044,275688,184779,169223
2020-03-09,direct,MLA,Desktop,145144,136071,116418,91162,88893
2020-03-09,direct,MLA,Mobile,89425,83961,65343,43056,39558
2020-03-09,direct,MLA,iOS,61306,57677,48913,37789,35037
2020-03-09,direct,MLC,Android,48521,48649,37024,28578,26404
2020-03-09,direct,MLC,Desktop,26293,26100,21821,18766,18184
2020-03-09,direct,MLC,Mobile,18451,18264,14068,10804,9758
2020-03-09,direct,MLC,iOS,10587,10218,8330,6826,6275
2020-03-09,direct,MLU,Android,31170,31304,25365,19695,18572
2020-03-09,direct,MLU,Desktop,8904,8853,7585,6276,6125
2020-03-09,direct,MLU,Mobile,8969,8841,7238,5611,5313
2020-03-09,direct,MLU,iOS,9345,9219,7959,6230,5817
2020-03-10,cart,MLA,Android,321787,15534,11084,8452,7912
2020-03-10,cart,MLA,Desktop,138162,8848,7108,6251,6125
2020-03-10,cart,MLA,Mobile,84816,2932,2133,1605,1526
2020-03-10,cart,MLA,iOS,56820,2678,2075,1719,1630
2020-03-10,direct,MLA,Android,321787,308264,250056,170274,155923
2020-03-10,direct,MLA,Desktop,138162,129421,110849,86889,84918
2020-03-10,direct,MLA,Mobile,84816,79776,62523,40953,37483
2020-03-10,direct,MLA,iOS,56820,53627,45309,35220,32736
2020-03-10,direct,MLC,Android,47950,47987,36820,28440,26087
2020-03-10,direct,MLC,Desktop,25432,25276,21172,18195,17678
2020-03-10,direct,MLC,Mobile,18774,18653,14335,10867,9823
2020-03-10,direct,MLC,iOS,10665,10303,8441,6846,6327
2020-03-10,direct,MLU,Android,28616,28833,23190,17978,16823
2020-03-10,direct,MLU,Desktop,8416,8360,7194,5869,5697
2020-03-10,direct,MLU,Mobile,8803,8710,7104,5474,5187
2020-03-10,direct,MLU,iOS,8421,8250,7058,5541,5203
2020-03-11,cart,MLA,Android,322128,15395,11062,8312,7790
2020-03-11,cart,MLA,Desktop,137413,8913,7126,6301,6199
2020-03-11,cart,MLA,Mobile,84520,2941,2210,1665,1567
2020-03-11,cart,MLA,iOS,58019,2950,2295,1909,1787
2020-03-11,direct,MLA,Android,322128,308545,248995,166042,151506
2020-03-11,direct,MLA,Desktop,137413,128712,109771,85829,83694
2020-03-11,direct,MLA,Mobile,84520,79349,61875,40469,36979
2020-03-11,direct,MLA,iOS,58019,54579,46234,35429,32842
2020-03-11,direct,MLC,Android,47132,47206,36050,27858,25664
2020-03-11,direct,MLC,Desktop,24529,24327,20378,17429,16923
2020-03-11,direct,MLC,Mobile,18345,18160,14022,10852,9823
2020-03-11,direct,MLC,iOS,10316,9973,8154,6564,6112
2020-03-11,direct,MLU,Android,27804,27972,22551,17545,16543
2020-03-11,direct,MLU,Desktop,7870,7780,6707,5533,5418
2020-03-11,direct,MLU,Mobile,8131,8053,6617,4989,4712
2020-03-11,direct,MLU,iOS,8232,8072,6904,5514,5176
2020-03-12,cart,MLA,Android,305290,14070,9999,7556,7038
2020-03-12,cart,MLA,Desktop,130050,8290,6629,5853,5731
2020-03-12,cart,MLA,Mobile,78139,2646,1944,1414,1339
2020-03-12,cart,MLA,iOS,54887,2698,2021,1686,1584
2020-03-12,direct,MLA,Android,305290,286533,231064,156819,143478
2020-03-12,direct,MLA,Desktop,130050,120072,102108,80611,78661
2020-03-12,direct,MLA,Mobile,78139,71901,55495,36869,33915
2020-03-12,direct,MLA,iOS,54887,50758,42679,33222,30837
2020-03-12,direct,MLC,Android,46861,46179,33849,25462,23219
2020-03-12,direct,MLC,Desktop,24208,23711,19425,16492,15997
2020-03-12,direct,MLC,Mobile,17731,17090,12716,9569,8630
2020-03-12,direct,MLC,iOS,9853,9406,7423,5978,5544
2020-03-12,direct,MLU,Android,27073,26829,21693,17005,15997
2020-03-12,direct,MLU,Desktop,8494,8339,7121,5808,5638
2020-03-12,direct,MLU,Mobile,8059,7845,6390,4874,4565
2020-03-12,direct,MLU,iOS,7902,7698,6669,5216,4872
2020-03-13,cart,MLA,Android,282596,12591,8811,6654,6193
2020-03-13,cart,MLA,Desktop,115407,7435,5965,5283,5167
2020-03-13,cart,MLA,Mobile,68756,2422,1809,1380,1312
2020-03-13,cart,MLA,iOS,49424,2356,1812,1488,1371
2020-03-13,direct,MLA,Android,282596,264915,212655,143226,130896
2020-03-13,direct,MLA,Desktop,115407,106862,91121,72064,70383
2020-03-13,direct,MLA,Mobile,68756,62879,48565,32477,29777
2020-03-13,direct,MLA,iOS,49424,45612,38061,29574,27433
2020-03-13,direct,MLC,Android,43217,42497,30594,22828,20771
2020-03-13,direct,MLC,Desktop,21252,20849,16897,14204,13712
2020-03-13,direct,MLC,Mobile,16678,16049,11885,8857,7957
2020-03-13,direct,MLC,iOS,9565,9083,7341,5911,5431
2020-03-13,direct,MLU,Android,24309,24042,19433,15420,14508
2020-03-13,direct,MLU,Desktop,7446,7280,6096,4947,4800
2020-03-13,direct,MLU,Mobile,7310,7066,5838,4527,4271
2020-03-13,direct,MLU,iOS,7347,7060,6100,4905,4594
2020-03-14,cart,MLA,Android,246249,10996,7664,5524,5130
2020-03-14,cart,MLA,Desktop,67595,4363,3436,2957,2917
2020-03-14,cart,MLA,Mobile,65376,2154,1562,1072,1022
2020-03-14,cart,MLA,iOS,42573,2082,1560,1306,1204
2020-03-14,direct,MLA,Android,246249,235058,185725,117617,106417
2020-03-14,direct,MLA,Desktop,67595,62863,52677,38905,37792
2020-03-14,direct,MLA,Mobile,65376,61336,46942,29559,26755
2020-03-14,direct,MLA,iOS,42573,39700,32679,23967,22147
2020-03-14,direct,MLC,Android,41043,41093,29642,22066,19996
2020-03-14,direct,MLC,Desktop,12477,12347,10162,8701,8402
2020-03-14,direct,MLC,Mobile,17472,17301,12902,9580,8612
2020-03-14,direct,MLC,iOS,9862,9517,7605,6106,5657
2020-03-14,direct,MLU,Android,17629,17690,13696,10422,9739
2020-03-14,direct,MLU,Desktop,3282,3223,2679,2154,2104
2020-03-14,direct,MLU,Mobile,5168,5071,4027,3042,2839
2020-03-14,direct,MLU,iOS,4962,4842,4006,3074,2839
2020-03-15,cart,MLA,Android,228497,11260,7731,5560,5121
2020-03-15,cart,MLA,Desktop,59815,4086,3229,2804,2764
2020-03-15,cart,MLA,Mobile,61506,2212,1652,1198,1137
2020-03-15,cart,MLA,iOS,43596,2579,1989,1625,1535
2020-03-15,direct,MLA,Android,228497,217404,171565,107910,96859
2020-03-15,direct,MLA,Desktop,59815,55704,46308,34272,33314
2020-03-15,direct,MLA,Mobile,61506,57591,43968,27084,24494
2020-03-15,direct,MLA,iOS,43596,40420,33490,24766,22701
2020-03-15,direct,MLC,Android,45958,45949,33697,25408,23197
2020-03-15,direct,MLC,Desktop,14452,14263,11874,10281,9916
2020-03-15,direct,MLC,Mobile,19972,19790,14959,11203,10136
2020-03-15,direct,MLC,iOS,12282,11835,9595,7835,7293
2020-03-15,direct,MLU,Android,16170,16165,12297,9078,8450
2020-03-15,direct,MLU,Desktop,3523,3471,2845,2228,2154
2020-03-15,direct,MLU,Mobile,4846,4750,3746,2725,2570
2020-03-15,direct,MLU,iOS,4884,4718,3918,2946,2734
2020-03-16,cart,MLA,Android,293115,14279,10312,7979,7421
2020-03-16,cart,MLA,Desktop,138342,9547,7693,6823,6690
2020-03-16,cart,MLA,Mobile,77781,2719,1983,1494,1427
2020-03-16,cart,MLA,iOS,58986,3421,2671,2242,2106
2020-03-16,direct,MLA,Android,293115,278737,224973,154519,141564
2020-03-16,direct,MLA,Desktop,138342,128703,109535,86137,84126
2020-03-16,direct,MLA,Mobile,77781,72644,56464,37607,34453
2020-03-16,direct,MLA,iOS,58986,54905,46513,36532,34002
2020-03-16,direct,MLC,Android,53518,53234,39702,30829,28186
2020-03-16,direct,MLC,Desktop,32244,31762,25957,22047,21261
2020-03-16,direct,MLC,Mobile,21530,21281,16201,12303,11049
2020-03-16,direct,MLC,iOS,13655,13108,10604,8788,8087
2020-03-16,direct,MLU,Android,25397,25447,20813,15886,14956
2020-03-16,direct,MLU,Desktop,8876,8775,7566,5823,5670
2020-03-16,direct,MLU,Mobile,7977,7847,6369,4630,4361
2020-03-16,direct,MLU,iOS,7954,7784,6690,5258,4924
2020-03-17,cart,MLA,Android,287407,14128,10074,7785,7342
2020-03-17,cart,MLA,Desktop,133162,9460,7740,6975,6847
2020-03-17,cart,MLA,Mobile,75787,2680,1998,1472,1398
2020-03-17,cart,MLA,iOS,58995,3493,2754,2367,2226
2020-03-17,direct,MLA,Android,287407,272622,219130,146298,133326
2020-03-17,direct,MLA,Desktop,133162,123469,104205,81160,79140
2020-03-17,direct,MLA,Mobile,75787,70945,54919,35479,32394
2020-03-17,direct,MLA,iOS,58995,54858,46243,36019,33561
2020-03-17,direct,MLC,Android,50367,50176,37289,28611,26319
2020-03-17,direct,MLC,Desktop,30534,30156,24885,21324,20632
2020-03-17,direct,MLC,Mobile,19864,19503,14736,11201,10068
2020-03-17,direct,MLC,iOS,12648,12115,9806,8104,7510
2020-03-17,direct,MLU,Android,22245,22295,17847,13427,12610
2020-03-17,direct,MLU,Desktop,7730,7627,6430,4924,4798
2020-03-17,direct,MLU,Mobile,6589,6432,5262,3815,3580
2020-03-17,direct,MLU,iOS,7102,6904,5808,4527,4225
2020-03-18,cart,MLA,Android,295468,14527,10416,7873,7358
2020-03-18,cart,MLA,Desktop,131472,9133,7405,6557,6411
2020-03-18,cart,MLA,Mobile,74862,2617,1987,1458,1384
2020-03-18,cart,MLA,iOS,62744,3637,2863,2435,2298
2020-03-18,direct,MLA,Android,295468,280911,224292,149059,135543
2020-03-18,direct,MLA,Desktop,131472,122299,103246,80290,78319
2020-03-18,direct,MLA,Mobile,74862,70147,54250,35038,32103
2020-03-18,direct,MLA,iOS,62744,58561,49219,37989,35298
2020-03-18,direct,MLC,Android,55408,54851,34887,27528,25371
2020-03-18,direct,MLC,Desktop,27001,26541,22498,19582,19028
2020-03-18,direct,MLC,Mobile,17305,17058,13308,10474,9643
2020-03-18,direct,MLC,iOS,13924,13267,9554,8020,7456
2020-03-18,direct,MLU,Android,20638,20714,16388,12039,11337
2020-03-18,direct,MLU,Desktop,7331,7249,6045,4510,4382
2020-03-18,direct,MLU,Mobile,6037,5940,4708,3301,3095
2020-03-18,direct,MLU,iOS,6976,6797,5724,4393,4113
2020-03-19,cart,MLA,Android,207365,10578,7450,5670,5310
2020-03-19,cart,MLA,Desktop,97731,7317,5967,5297,5171
2020-03-19,cart,MLA,Mobile,53474,2086,1582,1161,1103
2020-03-19,cart,MLA,iOS,48594,3018,2410,2106,1985
2020-03-19,direct,MLA,Android,207365,197310,155653,103921,94768
2020-03-19,direct,MLA,Desktop,97731,90372,75553,58546,57015
2020-03-19,direct,MLA,Mobile,53474,49647,38251,24714,22638
2020-03-19,direct,MLA,iOS,48594,45183,37612,29478,27374
2020-03-19,direct,MLC,Android,47828,47401,31061,23965,22023
2020-03-19,direct,MLC,Desktop,24280,23952,20074,17281,16735
2020-03-19,direct,MLC,Mobile,15291,15081,11618,9090,8339
2020-03-19,direct,MLC,iOS,12477,12017,8914,7315,6813
2020-03-19,direct,MLU,Android,18727,18807,14760,10789,10109
2020-03-19,direct,MLU,Desktop,7207,7116,5865,4464,4305
2020-03-19,direct,MLU,Mobile,5861,5764,4557,3162,2971
2020-03-19,direct,MLU,iOS,6814,6663,5535,4212,3922
2020-03-20,cart,MLA,Android,136211,5500,3753,2554,2345
2020-03-20,cart,MLA,Desktop,46243,2910,2246,1929,1875
2020-03-20,cart,MLA,Mobile,33001,1027,718,522,491
2020-03-20,cart,MLA,iOS,24030,1254,946,772,732
2020-03-20,direct,MLA,Android,136211,128035,96384,55305,49710
2020-03-20,direct,MLA,Desktop,46243,42458,33733,23724,22982
2020-03-20,direct,MLA,Mobile,33001,30335,22456,12931,11955
2020-03-20,direct,MLA,iOS,24030,22015,17134,11975,10890
2020-03-20,direct,MLC,Android,36143,35854,26602,20697,18946
2020-03-20,direct,MLC,Desktop,21819,21456,18136,15519,15094
2020-03-20,direct,MLC,Mobile,13996,13788,10639,8189,7438
2020-03-20,direct,MLC,iOS,10520,10118,8287,6724,6217
2020-03-20,direct,MLU,Android,18366,18509,14536,10468,9867
2020-03-20,direct,MLU,Desktop,6342,6258,5233,3962,3817
2020-03-20,direct,MLU,Mobile,5382,5300,4244,2963,2786
2020-03-20,direct,MLU,iOS,6344,6165,5159,3876,3626
2020-03-21,cart,MLA,Android,139572,5967,3992,2556,2381
2020-03-21,cart,MLA,Desktop,37105,2307,1828,1501,1463
2020-03-21,cart,MLA,Mobile,34893,1022,781,468,437
2020-03-21,cart,MLA,iOS,25050,1521,1132,876,808
2020-03-21,direct,MLA,Android,139572,132217,99941,51708,46918
2020-03-21,direct,MLA,Desktop,37105,34228,27178,18149,17611
2020-03-21,direct,MLA,Mobile,34893,32416,23698,11658,10920
2020-03-21,direct,MLA,iOS,25050,22915,17821,12229,11129
2020-03-21,direct,MLC,Android,39580,39365,28910,21877,20018
2020-03-21,direct,MLC,Desktop,15897,15615,13015,11171,10802
2020-03-21,direct,MLC,Mobile,15617,15294,11691,8881,7987
2020-03-21,direct,MLC,iOS,11457,10967,8907,7132,6555
2020-03-21,direct,MLU,Android,15495,15493,11938,8322,7761
2020-03-21,direct,MLU,Desktop,3714,3641,3040,2249,2179
2020-03-21,direct,MLU,Mobile,4897,4783,3738,2536,2398
2020-03-21,direct,MLU,iOS,5636,5460,4529,3334,3078
2020-03-22,cart,MLA,Android,127323,5752,3808,2372,2206
2020-03-22,cart,MLA,Desktop,32779,2269,1814,1503,1463
2020-03-22,cart,MLA,Mobile,31836,1024,745,464,432
2020-03-22,cart,MLA,iOS,24145,1389,1044,819,768
2020-03-22,direct,MLA,Android,127323,120290,90505,45637,41229
2020-03-22,direct,MLA,Desktop,32779,30099,23918,15901,15418
2020-03-22,direct,MLA,Mobile,31836,29428,21618,10296,9606
2020-03-22,direct,MLA,iOS,24145,21992,17047,11368,10238
2020-03-22,direct,MLC,Android,41460,41141,29885,22333,20356
2020-03-22,direct,MLC,Desktop,17418,17101,14447,12475,12060
2020-03-22,direct,MLC,Mobile,16507,16194,12572,9393,8497
2020-03-22,direct,MLC,iOS,12149,11637,9183,7393,6792
2020-03-22,direct,MLU,Android,14109,14130,10697,7318,6841
2020-03-22,direct,MLU,Desktop,3570,3523,2881,2108,2034
2020-03-22,direct,MLU,Mobile,4487,4410,3441,2299,2129
2020-03-22,direct,MLU,iOS,5037,4903,4017,2954,2713
2020-03-23,cart,MLA,Android,132298,6573,4537,3038,2840
2020-03-23,cart,MLA,Desktop,40285,3063,2401,2016,1967
2020-03-23,cart,MLA,Mobile,32972,1152,831,543,516
2020-03-23,cart,MLA,iOS,26236,1879,1420,1134,1080
2020-03-23,direct,MLA,Android,132298,124684,95904,50632,45995
2020-03-23,direct,MLA,Desktop,40285,36934,29570,20050,19548
2020-03-23,direct,MLA,Mobile,32972,30436,22789,11604,10882
2020-03-23,direct,MLA,iOS,26236,23810,18909,12985,11696
2020-03-23,direct,MLC,Android,49259,49083,35922,28147,25977
2020-03-23,direct,MLC,Desktop,31282,30605,25998,22346,21580
2020-03-23,direct,MLC,Mobile,17414,17025,13423,10320,9415
2020-03-23,direct,MLC,iOS,14391,13866,11158,9205,8560
2020-03-23,direct,MLU,Android,23370,23538,18950,14147,13360
2020-03-23,direct,MLU,Desktop,8700,8656,7303,5762,5579
2020-03-23,direct,MLU,Mobile,7165,7058,5707,4021,3803
2020-03-23,direct,MLU,iOS,9027,8866,7511,5739,5394
2020-03-24,cart,MLA,Android,134654,7453,5203,3501,3250
2020-03-24,cart,MLA,Desktop,40942,3445,2799,2367,2325
2020-03-24,cart,MLA,Mobile,34857,1294,991,658,630
2020-03-24,cart,MLA,iOS,27558,2102,1645,1337,1245
2020-03-24,direct,MLA,Android,134654,126669,98614,51606,46483
2020-03-24,direct,MLA,Desktop,40942,37193,30040,19947,19404
2020-03-24,direct,MLA,Mobile,34857,32095,24364,12171,11478
2020-03-24,direct,MLA,iOS,27558,25012,20269,14009,12715
2020-03-24,direct,MLC,Android,44921,44606,34162,26866,24939
2020-03-24,direct,MLC,Desktop,30872,30256,25655,22183,21587
2020-03-24,direct,MLC,Mobile,18431,18013,14337,11053,10151
2020-03-24,direct,MLC,iOS,13738,13200,10958,9009,8363
